"guage"	"guageid.x"	"ag_load"	"geo_load"	"sqkm"	"ec0_10.sqkm"	"ec10_25.sqkm"	"ec25_50.sqkm"	"ec50_75.sqkm"	"ec75_90.sqkm"	"ec90_100.sqkm"	"ec75_100F.sqkm"	"ec0_75F.sqkm"	"ec0_75N.sqkm"	"ec75_100N.sqkm"	"sprg.load"	"ec75q.pct"	"ec50q.pct"	"ec.ave"	"ec.max"	"ec.75q"	"kw.ave"	"kw.max"	"kw.75q"	"ec90q.pct"	"kw75q.pct"	"bg.ave"	"flen.ave"	"facc.ave"	"bgm75q.pct"	"bgm90q.pct"	"bgm75q30p.pct"	"ec75q_kw75q.pct"	"ec75q_facc75q.pct"	"ec75q_f500m.pct"	"ec75q_bgm75q30p.pct"	"ec75q_bgm75q.pct"	"ec75q_bgm75q_kw75q.pct"	"ec75q_bgm75q_facc75q.pct"	"ec75q_bgm75q_f500m.pct"	"ec90q_bgm90q40p_kw90q_facc90q_f500m.pct"	"ec75q_bgm75q30p_kw75q_facc75q_f500m.pct"	"ec75q_bgm75q_kw75q_facc75q_f500m.pct"	"ec50q_bgm75q30p_kw50q_facc50q_f1000m.pct"	"Brock.ave"	"sar.ave"	"rock.ave"	"fs.ave"	"awc.ave"	"elev.ave"	"ppt.ave"	"pptratio.ave"	"protind.ave"	"slp.ave"	"sness.ave"	"exc.ave"	"cwd.ave"	"mlt.ave"	"rch.ave"	"sitename"	"flow_cfs"	"drainarea_sqmi"	"mean_ds_tonyr"	"mean_sum_Dsparam"	"adj_mean_ds_tonyr"	"mean_ds_conc_mgL"	"yield_tonsqmi"	"detrend_status"	"upstrmFrac"	"div_adj_load_tonsyr"	"ec0_10.pct"	"ec10_25.pct"	"ec25_50.pct"	"ec50_75.pct"	"ec75_90.pct"	"ec90_100.pct"	"ec0_75F.pct"	"ec75_100F.pct"	"ec0_75N.pct"	"ec75_100N.pct"	"sprg_load.persqkm"	"cal_tonsyr.div"	"cal_tonsyr"	"guageid.y"	"cal_tonsyrsqkm"	"cal_tonsyr.divsqkm"
9306800	9306800	4727.64154104209	1896.32463684797	835.384	18.3942	266.7906	344.1618	176.8446	24.8211	4.3029	0	0.0756	0	0	0	0.034863009107189	0.246645015944763	1.84952508930961	15.0473937988281	2.44250899553299	0.187876574404323	0.320603549480438	0.213602472096682	0.00515080489930379	0.0449954751347883	14.3313014699228	695.895807207836	3806.57365027767	0.212902449651897	0.0643888319623072	0.226092431743964	0.000159447631268973	0.00778923225726133	0.00778923225726133	0.0202024458213229	0.0156506468881377	6.57182804554552e-05	0.00291853806153817	0.00845287915497544	0	2.47790237782864e-05	2.47790237782864e-05	0.00703939745075319	13.7380522400809	0.35862885852326	4.43859113242805	15.6726901277346	0.137231348574121	2180.60967868878	4117.77475970824	32918.0416854065	975.349033997717	1069.91333430417	-1412.56882800331	12850.1835629106	71962.8468778267	10491.6547238068	1507.9490254377	"BITTER CREEK NEAR BONANZA, UT"	15.31	"320"	40952	0.668	27338	1813	"85"	"none"	1	27338	0.0220188559991573	0.319362831943154	0.411980358733229	0.2116925868822	0.0297122042078852	0.00515080489930379	9.04973042337416e-05	0	0	0	0	27338	27338	9306800	32.7250701473813	32.7250701473813
9308500	9308500	0	2.66041932439534	82.3177	39.9816	36.9792	5.3739	0	0	0	0	0	0	0	0	0	0	0.597972038596972	2.20248556137085	0.683434724807739	0.146713033585894	0.270613640546799	0.162638127803802	0	0.00146505551054026	9.7679787501503	792.329744324082	3840.76379008504	0.138032282243066	0.061401132441747	0.143192776280192	0	0	0	0	0	0	0	0	0	0	0	0	13.1587935608943	0.282886765915028	7.79955184293414	14.9742776142193	0.145560294992072	2558.50507127872	5683.5803258657	26746.7113486718	1263.23896647105	1362.50877745357	-69.0770529089178	27322.7988381166	44505.2024993928	23634.3339086053	1732.10828602988	"MINNIE MAUD CREEK NR MYTON, UTAH"	7.3	"32"	4214	0.668	2813	391	"89"	"none"	1	2813	0.485698701494332	0.449225379231927	0.0652824362196709	0	0	0	0	0	0	0	0	2813	2813	9308500	34.1724805236298	34.1724805236298
9326500	9326500	0	2233.14676614652	355.6292	53.1072	243.3312	55.0377	2.9322	0.0495	0	0	0	0	0	0	0.00013918992028776	0.00838429465297	0.803883407913162	6.5388126373291	0.887971565127373	0.165823030692234	0.280835509300232	0.183042693883181	0	0.00196384323896913	10.1408128132601	1026.08251278431	4083.3041272626	0.111179846874216	0.0380165633193225	0.113462561566935	0	8.09832263492424e-05	8.09832263492424e-05	5.06145164682765e-05	3.79608873512074e-05	0	1.77150807638968e-05	3.79608873512074e-05	0	0	0	0.000571944036091525	18.5582573015948	0.314365047552454	6.48035087502351	15.10477796416	0.143801736580659	2707.33839173528	6336.26692544082	26272.4502181296	1137.88437689014	1234.77919214376	-448.037732201556	33402.5870412476	38334.094252095	29141.1500061761	10779.3807990905	"FERRON CREEK (UPPER STATION) NEAR FERRON, UT"	66.33	"137"	24552	0.582	14299	219	"105"	"flow and dissolved-solids"	1.07281583393588	15340.1936094491	0.149333069388003	0.684227279424749	0.154761476279226	0.00824510473268224	0.00013918992028776	0	0	0	0	0	0	15340.1936094491	14299	9326500	40.2076094988825	43.1353601151117
9328500	9328500	361.63283696817	3568.75908020234	3950.5408	150.8589	933.8328	814.6683	471.0483	379.377	1107.6705	31.9122	0	0.5094	46.9242	0	0.396372035950116	0.515737389675864	5.66224170389673	55.3171882629395	9.82538223266602	0.175115792739099	0.339570760726929	0.200583517551422	0.299861730323099	0.0275139039191799	24.7789233214961	842.025375473614	3961.64859721487	0.335800531410788	0.168306121531513	0.507873149924183	0.0169170003256263	0.101885645631099	0.101885645631099	0.274946533902396	0.158361913386643	0.00808294398579557	0.0441901017703703	0.0669492389497661	9.79612715302168e-06	0.00444561919218756	0.00251418742466854	0.0645571613891445	13.2132839957629	1.03189922696274	5.17625972130312	19.0120784583676	0.127279416799578	2070.79226984622	3564.19525608233	34073.3301810051	911.357819503706	938.29696093227	-176.93222841627	14224.9351709762	71389.1140574626	11658.3051864173	3152.10173811328	"SAN RAFAEL RIVER NEAR GREEN RIVER, UT"	101.78	"1611"	139533	0.812	113301	1130	"70"	"flow and dissolved-solids"	1.07644524281101	121962.32245573	0.0381868983608523	0.236381003836234	0.206216905796796	0.119236409354385	0.0960316622979821	0.280384523556876	0	0.00807793201376379	0.00012894437136303	0.0118779180814941	0	107663.32245573	99002	9328500	25.0603664186939	27.252806110933
9329050	9329050	0	7295.9517199381	63.7323	17.298	40.9023	4.9401	0	0	0	0	0	0	0	0	0	0	0.667153695797582	1.31797933578491	0.765780121088028	0.156664088449553	0.267251789569855	0.178415104746819	0	0.00220296458781497	7.7299019328354	1370.33136153715	4194.35009066847	0.184950174401363	0.0603838242147231	0.184950174401363	0	0	0	0	0	0	0	0	0	0	0	0	25.9692908975892	0.388953875822626	6.71961647702348	13.055626520566	0.15406829082971	3107.95382989533	8185.31351216953	23729.9117604317	980.758470448072	1079.04021948724	1407.02182207834	50482.6754476464	20669.3718030231	44526.4392933806	22388.9946125887	"SEVEN MILE CREEK NEAR FISH LAKE, UT"	21.44	"24"	1986	0.668	1326	63	"55"	"flow and dissolved-solids"	1	1326	0.271416534473101	0.641782895015557	0.0775132860417716	0	0	0	0	0	0	0	0	1326	1326	9329050	20.8057766626969	20.8057766626969
9330000	9330000	1670.14579236078	1986.40937133081	1890.3477	191.4093	632.6109	800.7858	157.1706	45.7911	0.0468	0.1827	0.0027	14.958	29.4894	0	0.0399450323345277	0.130257941435853	1.46455151147982	9.6754093170166	1.78930711746216	0.201350044409246	0.325126111507416	0.229222387075424	2.99944819675238e-05	0.0816345056520554	13.9723302223839	921.68177664899	4051.24701766065	0.107754462313997	0.0296550206081135	0.107885390608299	0.0189541320890331	0.0267117525521892	0.0267117525521892	0.00662640000038088	0.00659783382707848	0.00437824216148172	0.0042354112949697	0.00273473499081677	0	0.00125595941952901	0.0012435807444313	0.00996007242477138	11.7737608689257	0.376062471916046	5.63931048796376	15.5418376832582	0.149394628674003	2662.97767553863	4882.35997711322	32689.9024761794	570.24484199041	623.527067213747	-264.988369446744	21580.2304526592	30226.7633554128	18594.731402415	5595.06365915797	"FREMONT RIVER NEAR BICKNELL, UT"	83.68	"743"	32703	0.654	21398	260	"29"	"flow and dissolved-solids"	1	21398	0.101256133990588	0.334653196340546	0.423618258164887	0.0831437518081991	0.0242236388575499	2.47573501954164e-05	1.42830866512018e-06	9.66488863397988e-05	0.00791283000476579	0.0155999872404426	0	20072	20072	9330000	10.6181524171453	10.6181524171453
9330410	9330410	0	7.83917812425385	19.5656	8.1684	11.2635	0.1215	0	0	0	0	0	0	0	0	0	0	0.579040642852098	1.13869071006775	0.633152395486832	0.153357338201428	0.223619937896729	0.168749734759331	0	0	10.1639049986192	972.99650188714	4022.15025197974	0.363116899047308	0.201614057325101	0.363116899047308	0	0	0	0	0	0	0	0	0	0	0	0	21.337863560003	0.344058425816687	7.64691350153442	15.0710349634714	0.147270491062939	2847.635571561	6638.81450014168	29091.9165400902	1737.23201493653	1935.13559993016	43.3090230497936	32838.7196029077	36269.099441378	27954.9502763106	10275.7450903643	"BULL CREEK NEAR HANKSVILLE, UT"	1.67	"7"	325	1	325	198	"44"	"none"	1	325	0.417487835793433	0.575678742282373	0.00620987856237478	0	0	0	0	0	0	0	0	325	325	9330410	16.6107862779572	16.6107862779572
9330500	9330500	0	268.873158172456	271.2834	40.0167	204.2154	25.6662	0.6354	0.0207	0	0	0	0	0	0	7.63039684698732e-05	0.00241850404411033	0.731939468400353	5.46683740615845	0.811071544885635	0.171631237979598	0.286667823791504	0.190011389553547	0	0.0170124674049352	11.1185465843468	1024.74573874977	4036.77893876186	0.146440585749073	0.0587341503387233	0.150332088141036	0	4.31283300047109e-05	4.31283300047109e-05	2.9858074618646e-05	2.9858074618646e-05	0	1.99053830790974e-05	2.9858074618646e-05	0	0	0	7.63039684698732e-05	18.983264755608	0.306985754887154	6.35676109756461	14.7367597739763	0.144999662223304	2718.65125113389	6319.70463980301	26646.6514585884	1105.96545912272	1197.64949755067	1215.28362202827	32442.5620651393	39645.758493007	28359.8294467213	9585.15524982595	"MUDDY CREEK NEAR EMERY, UT"	38.52	"104"	14067	0.568	7990	211	"77"	"flow"	1	7990	0.147508841307651	0.752775142157611	0.0946102857749497	0.00234220007564046	7.63039684698732e-05	0	0	0	0	0	0	7990	7990	9330500	29.4525945929607	29.4525945929607
9332100	9332100	81.7377827948968	261.720481864974	813.3379	25.2792	213.7419	254.9466	80.2854	67.4136	151.7481	9.7794	1.2834	0.666	6.8193	0	0.289867716726345	0.390198710769534	4.18747005123212	27.1301250457764	6.12697219848633	0.16113631005809	0.299419522285461	0.180148124694824	0.204763973251462	0.00559914889002467	20.2419921922628	874.276426486008	3967.60955102208	0.280616948995	0.13309044125449	0.382772645907685	0.00124708316186913	0.090743834757977	0.090743834757977	0.194654521816824	0.123253201406205	0.000449259772598818	0.0380177783428019	0.0488177177037981	0	0.000398358419053139	0.000128359935028234	0.0196423897128119	10.8813096072514	0.884339648120526	4.29428270670311	17.9057314145412	0.143934507517388	2235.16623564239	3251.13070950831	34835.5682501563	923.657582877791	949.151902780664	507.225463200402	11375.2688904284	64819.0422645664	9079.28355512804	2118.9986400562	"MUDDY CREEK BL I-70 NR EMERY, UTAH"	42.81	"414"	167832	0.694	116514	2763	"282"	"flow and dissolved-solids"	1	116514	0.0310808090954571	0.262795942498192	0.313457174441275	0.0987110031390397	0.0828851083909898	0.18657448521703	0.00157794195991604	0.0120237849484206	0.000818847861387008	0.00838433816990454	0	108524	108524	9332100	133.430398362108	133.430398362108
9333500	9333500	243.179923352885	3154.25385048752	7720.9914	1062.7749	1210.1022	1526.0823	1507.6179	1320.5448	1077.1596	2.5506	2.5956	10.485	0.5013	0	0.310938864664452	0.506618152689563	3.7772029245031	147.940628051758	5.76332068443298	0.184487502197864	0.354254394769669	0.204973474144936	0.139534309026688	0.0246767662505103	32.6939332647819	838.886032577608	3959.4737127059	0.381162255924803	0.186147273781447	0.654740063562304	0.00800430887670721	0.0708530772356514	0.0708530772356514	0.254441741769069	0.13625789040511	0.0048549464774692	0.0353318875604498	0.061699317525467	3.73009093106877e-06	0.00267715620043302	0.00169229562928926	0.0676624507054884	15.1959921547592	0.608967948416736	3.94066974137022	27.5113482935899	0.109626054261864	1822.02584868385	2365.13365357123	38299.6607665559	735.824994385254	750.392641536855	-132.677910074356	5535.34519389562	89956.8887774771	3978.5604196967	919.009813254536	"DIRTY DEVIL R AB POISON SP WSH NR HANKSVILLE UT"	100.78	"4115"	187479	0.752	140942	1420	"34"	"flow and dissolved-solids"	1	140942	0.137647465842275	0.156728862565499	0.197653671781062	0.19526221723288	0.171033061894098	0.139510529697002	0.000336174445162573	0.000330346178082778	0.00135798622959223	6.49268952689159e-05	0	2705	2705	9333500	0.350343610018786	0.350343610018786
9337000	9337000	0	12.9510993177997	175.6481	28.6461	136.7325	8.0262	0	0	0	0	0	0	0	0	0	0	0.687628863049274	1.42149567604065	0.776690632104874	0.168111861350327	0.299873381853104	0.191108085215092	0	0.00654319631126098	7.96497155788075	886.324764366384	4010.3574672066	0.152394475089682	0.03171170083821	0.153127190103394	0	0	0	0	0	0	0	0	0	0	0	0	18.3752116417226	0.338670323947886	6.71545446490854	14.1502851852743	0.156142006222763	2855.83207977921	6174.88923112318	28643.045430846	848.210700786743	930.90475755402	1891.85242002291	33257.8505403208	35451.0469851035	28697.1233155118	10929.6010909962	"PINE CREEK NEAR ESCALANTE, UT"	4.54	"68"	1553	0.668	1037	232	"15"	"flow and dissolved-solids"	1	1037	0.163088015184907	0.778445653553896	0.0456947726733167	0	0	0	0	0	0	0	0	1037	1037	9337000	5.90384979968471	5.90384979968471
9337500	9337500	4.35701672214636	4043.52714822578	652.3277	174.8727	325.8153	137.6406	9.1251	0	0	0	0	2.9862	0	0	0	0.0169037739774043	0.81656266789871	4.3155312538147	0.96286603808403	0.188941892068477	0.348940193653107	0.216030031442642	0	0.0551317995541198	12.6280698647177	871.282631646675	3956.30196163186	0.150752911458459	0.0574648294101262	0.155338950039988	0	0	0	0	0	0	0	0	0	0	0	0.00257033389813126	11.9944208253477	0.193506849045741	4.7644125643447	18.2930092931818	0.142063083781134	2370.35516940933	4435.27046459145	33306.1744358168	990.06326679711	1054.19816680013	1754.23352303034	17455.7415793082	63211.1296252938	14673.5256569768	5338.31666250675	"ESCALANTE RIVER NEAR ESCALANTE, UT"	7.18	"317"	7968	0.663	5283	747	"17"	"flow and dissolved-solids"	1	5283	0.268074926145249	0.499465682662257	0.210999164990234	0.0139885214133939	0	0	0	0	0.00457776053354779	0	0	4246	4246	9337500	6.50899846810123	6.50899846810123
9339900	9339900	314.73620039059	219.950002541942	170.5421	83.5695	84.4758	1.0359	0	0	0	0	0.7569	0	0	0	0	0	0.553548367904172	1.60998225212097	0.611842691898346	0.138100132987181	0.254670321941376	0.147288680076599	0	0.000137209521871726	7.87134158943135	945.775066372033	4016.04428774253	0.253172677010545	0.0828165010281919	0.253172677010545	0	0	0	0	0	0	0	0	0	0	0	0	21.7174238595651	0.247249712820848	8.22313559523804	11.4001229271983	0.178142624053169	3118.62545187666	10804.9214362069	29308.9058583586	1800.06864992738	1953.65249640555	104.959781829453	71154.3301975238	18418.2107922142	62460.173272612	4443.76981290601	"EF SAN JUAN R AB SAND CREEK, NR PAGOSA SPGS, CO."	210.58	"63"	8927	0.668	5959	29	"94"	"none"	1	5959	0.490022698207657	0.495336928535535	0.00607415998747523	0	0	0	0.00443820030362004	0	0	0	0	5959	5959	9339900	34.9415188390433	34.9415188390433
9340800	9340800	0	78.589172747756	131.5849	68.7285	62.4213	0.0756	0	0	0	0	0	0	0	0	0	0	0.548009835512393	1.26325047016144	0.63745704293251	0.147142993693232	0.223072901368141	0.160682383924723	0	0	12.9934913515219	891.898303224833	3977.96063485511	0.562571389270349	0.37402163926104	0.562571389270349	0	0	0	0	0	0	0	0	0	0	0	0	22.2490983150505	0.238066616136497	10.0083981073993	11.2313506922983	0.175741398868327	3310.45549672522	12694.1479453307	27071.0598071694	1906.94419826936	2089.46059525188	788.392473981063	86550.5481867414	11270.5625571861	76440.5241424848	10171.6128999609	"W FK SAN JUAN R AT W FK CAMPGR NR PAGOSA SPR, CO"	259.74	"50"	5051	1.062	5362	21	"108"	"none"	1	5362	0.522312970561212	0.474380419029843	0.000574534008081474	0	0	0	0	0	0	0	0	5362	5362	9340800	40.749356499112	40.749356499112
9341300	9341300	0	5.11370696091145	46.737	13.5405	32.9076	0.0963	0	0	0	0	0	0	0	0	0	0	0.610462035150228	1.09461677074432	0.681682452559471	0.14056238346695	0.247535228729248	0.152003291994333	0	0	6.69282233738108	898.13885451311	4031.80644271512	0.151916040824186	0.0649720777970345	0.151916040824186	0	0	0	0	0	0	0	0	0	0	0	0	22.9977456526723	0.243497836057085	8.83874239290163	10.5008131256512	0.180306510429725	3197.56563919165	11870.3232857793	27764.2400379522	1685.6229251912	1812.17924512132	1089.03397331279	79254.6426986752	16731.5594975131	70061.3554552674	8881.51641205563	"WOLF CR AT WOLF CR CAMPGR NR PAGOSA SPR, CO"	101.9	"18"	2171	0.964	2092	21	"118"	"none"	1	2092	0.289716926632005	0.704101675332178	0.00206046601193915	0	0	0	0	0	0	0	0	2092	2092	9341300	44.7611100412949	44.7611100412949
9341350	9341350	0	62.9315972728684	3.4821	1.4886	1.9908	0	0	0	0	0	0	0	0	0	0	0	0.561439928262886	0.841188549995422	0.614505097270012	0.125782446668855	0.166349306702614	0.129996381700039	0	0	4.74987066735644	1865.60475944128	4113.87556797744	0.0315326957870251	0.00258464719565779	0.0315326957870251	0	0	0	0	0	0	0	0	0	0	0	0	17.2863552555542	0.256703901038622	8.6379918953451	11.2300127586181	0.191641145560696	2897.4949110636	8812.46687290845	33798.7843039681	1621.95628490389	1826.07268580611	-2088.23756868943	60693.9670035041	25214.8193614504	53617.3557016498	2974.40602272061	"WINDY PASS CR NR PAGOSA SPR, CO."	2.46	"2"	87	0.867	75	31	"49"	"none"	1	75	0.427500646161799	0.571723959679504	0	0	0	0	0	0	0	0	0	75	75	9341350	21.5387266304816	21.5387266304816
9341500	9341500	34.4139559514784	89.5045510717144	40.1389	13.9689	22.5873	1.7127	0	0	0	0	1.8144	0	0	0	0	0	0.625033349143369	1.4955450296402	0.685762882232666	0.148011082732611	0.276872932910919	0.1558528393507	0	0.0153367431593791	4.48804364910075	1295.76320811909	4188.62605596562	0.0949577591812431	0.0193054617839552	0.0949577591812431	0	0	0	0	0	0	0	0	0	0	0	0	15.9260141593685	0.211893010944539	7.34340323938691	12.2600153188716	0.183269333269093	2677.9785007585	7283.02170083828	39009.2957029584	1485.6099287388	1526.25946301689	1224.29486302951	38531.1476930347	36866.8444538346	33459.8340277027	6937.0894738937	"WEST FORK SAN JUAN RIVER NEAR PAGOSA SPRINGS, CO"	218.15	"85"	10585	1	10585	49	"125"	"none"	1	10585	0.348014021310998	0.562728425542304	0.0426693307489742	0	0	0	0.0452030324697488	0	0	0	0	3056	3056	9341500	76.1356190628044	76.1356190628044
9342500	9342500	74.7512493564844	130.830176597385	335.8399	80.2683	212.3613	34.245	0.2997	0	0	0	8.3979	0	0	0	0	0.000932587223852794	0.721556144209367	3.08807444572449	0.80549344420433	0.151356933743031	0.323969393968582	0.165821760892868	0	0.0263589883155635	5.21066944877286	945.844989660971	4010.97610262376	0.144041848511746	0.0398145068528189	0.144063287298501	0	0	0	0	0	0	0	0	0	0	0	0.00012863272053142	15.2290557879605	0.216508560545988	7.00388222253176	11.9907221321419	0.175459914456452	2762.57202052054	8365.71418705671	34440.1587600128	1325.82371935475	1424.57091111522	1085.60440713377	44052.9969848428	35769.3749655173	38444.8191378063	6946.56246499374	"SAN JUAN RIVER AT PAGOSA SPRINGS, CO"	621.66	"278"	32167	0.721	23206	38	"83"	"flow and dissolved-solids"	1	23206	0.239007634292411	0.632328975800672	0.101968229504594	0.000892389498686726	0	0	0.0250056649016391	0	0	0	0	6662	6662	9342500	19.836832967137	19.836832967137
9346000	9346000	104657.265030801	806.96462404036	448.0238	136.9044	250.3917	52.2108	0.3501	0	0	0	7.0758	0	0	0	0	0.000787458166284916	0.702596841481423	3.00207495689392	0.755525276064873	0.15377115462382	0.345538944005966	0.176849111914635	0	0.0321873525468959	5.21254671843284	1011.40645842059	4060.13944099476	0.182415085984271	0.0558814063002903	0.182415085984271	0	0	0	0	0	0	0	0	0	0	0	7.03087648468675e-05	15.4872493313172	0.206209652994065	6.64163195849902	11.0964014937084	0.167141741787154	2804.99736004611	8272.01240149145	30843.4689646073	1293.56812441171	1371.66314742962	912.606833266673	45167.1745332303	33403.069377728	40124.7365686479	5147.82725017846	"NAVAJO RIVER AT EDITH, CO."	140.4	"170"	23570	0.668	15734	114	"92"	"none"	1.7116613522347	26931.2797160608	0.305573944955603	0.558880354124044	0.116535773322757	0.000781431700726613	0	0	0.0157933574064592	0	0	0	0	26931.2797160608	15734	9346000	35.1186700349401	60.1112702406899
9346400	9346400	162.633640067733	1559.07650972469	2069.6358	113.7582	786.366	998.4951	148.6278	0.7506	0	9e-04	17.4492	1.7316	0.0108	7300	0.000368325673531546	0.0733007227648459	1.29814548891442	6.53185653686523	1.65097361803055	0.207816955766535	0.379779458045959	0.242808170616627	0	0.219239008138533	6.51955594022895	842.949551525579	3934.67895374236	0.151759744395608	0.0597165936151665	0.15210806654968	0.000368325673531546	0.000130457735607395	0.000130457735607395	0.000147852100355048	0.000147417241236357	0.000147417241236357	5.13133760055755e-05	9.69735834681638e-05	0	4.08767571569839e-05	4.04418980382925e-05	0.00478475488296057	11.7240096274979	0.239817349651181	4.08209794853688	13.5471677019613	0.163830726177807	2362.16480197096	5803.34582904922	36874.8017612334	944.786925931341	997.403157135871	389.803111055502	21568.8231335518	59498.178013024	18571.1936782871	3364.71066027734	"SAN JUAN RIVER NEAR CARRACAS, CO."	959.5	"1237"	92818	0.661	61393	65	"50"	"flow and dissolved-solids"	1.03144746168353	63323.654015137	0.0549653228843452	0.379953806365352	0.482449665781777	0.0718135045789216	0.000362672504988559	0	0.00843104859318726	4.34859118691318e-07	0.000836668944362095	5.21830942429581e-06	3.52719062938513	24383.654015137	22453	9346400	10.8487686577513	11.781615883885
9349800	9349800	466.407451715832	497.30473604782	1692.4245	288.0171	987.5187	372.3255	17.9262	0.0396	0	0	21.6135	0.3393	0	0	2.33983849796549e-05	0.0110280842660928	0.866596459747689	5.39937496185303	0.993249177932739	0.170145015013069	0.37413078546524	0.198369547724724	0	0.0794731463648748	4.99854532501694	917.168590325025	4010.24743128915	0.149870910046504	0.0429535852264015	0.149894308431484	2.33983849796549e-05	5.84959624491373e-06	5.84959624491373e-06	1.43580998738792e-05	1.43580998738792e-05	1.43580998738792e-05	5.31781476810339e-07	1.32945369202585e-05	0	5.31781476810339e-07	5.31781476810339e-07	0.00043818793689172	15.182491523646	0.210340033081598	5.98206382481947	12.437111990963	0.16860344046043	2639.41092970814	7084.70081149837	38196.5969852723	1212.76979988838	1315.00644001955	1330.10352713141	29422.8359623929	47557.6112082119	25273.6370538654	5981.36844031608	"PIEDRA RIVER NEAR ARBOLES, CO."	631.41	"646"	75313	0.647	48751	78	"75"	"flow"	1	48751	0.170180176427368	0.583493502959807	0.219995338049053	0.0105920234551083	2.33983849796549e-05	0	0.0127707321656003	0	0.000200481616757498	0	0	48751	48751	9349800	28.8054208622009	28.8054208622009
9352900	9352900	0	912.726696366881	207.8305	74.8296	130.0986	1.8288	0	0	0	0	0	0	0	0	0	0	0.633519414126165	1.24949562549591	0.772898778319359	0.157103680282201	0.255220264196396	0.181091822683811	0	4.76349717678589e-05	11.7789230836199	859.200034823488	4021.24782315045	0.243540288841147	0.078355198106149	0.243548949745105	0	0	0	0	0	0	0	0	0	0	0	0	30.8542308656512	0.300174980119529	12.6576844621243	11.1279646269462	0.169411117323896	3435.76183096988	9846.25966174541	30802.5718282484	2299.13006096206	2429.67481457683	1220.89105728189	60129.9968293027	11514.6319037388	53365.7938053299	7029.73690047007	"VALLECITO CREEK NEAR BAYFIELD, CO."	212.36	"72"	4591	1	4591	22	"64"	"flow and dissolved-solids"	1	4591	0.360051099333351	0.625984155357371	0.00879947842111721	0	0	0	0	0	0	0	0	4591	4591	9352900	22.0901167056808	22.0901167056808
9353800	9353800	68.7468644718339	125.576112520613	672.368	218.8035	363.0897	64.5588	1.2735	0.0027	0	0	9.9126	1.9602	0	0	4.01565809199724e-06	0.00192617733146134	0.692102711357417	5.85430002212524	0.771578133106232	0.160425165769348	0.333168208599091	0.178705833852291	0	0.0484087582990267	6.12119417647942	946.660412885972	4055.16415281428	0.190741082264474	0.0549569580943769	0.190742420817172	4.01565809199724e-06	2.67710539466483e-06	2.67710539466483e-06	0	0	0	0	0	0	0	0	0.000187397377626538	17.7216544390855	0.223157320896005	7.86316427580533	10.9654353935613	0.169938460169796	2912.75162612983	8009.5585558339	34564.3132636559	1507.86531196463	1621.99529045373	1565.87883082698	38595.7409720132	32819.4429749524	33330.7371056024	6984.12112685501	"LOS PINOS RIVER NEAR IGNACIO, CO"	139.4	"336"	12417	0.668	8289	60	"25"	"flow"	1	8289	0.32542223901197	0.540016330342907	0.0960170620850487	0.00189405206672536	4.01565809199724e-06	0	0.0147428194084192	0	0.00291536777479	0	0	3698	3698	9353800	5.4999643052614	5.4999643052614
9354500	9354500	3506.07335467701	161.878442226174	465.6719	10.3545	111.2166	177.2028	102.9825	10.9773	0	0.0828	45.0207	7.4979	0.1809	0	0.024139313538137	0.285684620437694	1.90867091527547	7.6307578086853	2.6220623254776	0.241326617111996	0.369841068983078	0.282764352858067	0	0.493257591879604	7.8234272865945	837.311246358095	3961.29576094093	0.127084112225797	0.0417905825968885	0.127422333192104	0.0241180539345406	0.0103186385092165	0.0103186385092165	0.00587924674003306	0.0057111026024976	0.00570337183755344	0.002234191068862	0.00390983437050851	0	0.00161572987332927	0.00151909531152728	0.0254032936065071	8.39012981746497	0.323676890118357	3.10335166098495	11.7778690166295	0.160893411507715	2177.35726329827	4783.19732737441	35945.6406749531	538.39780125032	559.949718465095	1797.678533037	15190.1705417008	74893.1640788399	12571.9701733678	2687.46423586742	"LOS PINOS RIVER AT LA BOCA, CO."	310.47	"514"	35122	0.581	20403	67	"40"	"flow and dissolved-solids"	1	20403	0.0222356126706378	0.238830386802382	0.380531442846347	0.221148194683854	0.0235730350059774	0	0.0966790137004187	0.000177807593715661	0.0161012506874475	0.000388470938443999	0	12114	12114	9354500	26.0140240370956	26.0140240370956
9355000	9355000	217.579580602	12.4758965961138	150.7213	5.3586	32.8086	34.3962	39.9114	9.9018	9e-04	0.8505	19.7757	7.533	0.1548	0	0.0723719872373712	0.503152507309849	2.46663039413172	8.05511474609375	3.50843119621277	0.250443208975161	0.370814174413681	0.296366572380066	5.9712860756907e-06	0.543082497297993	8.77367933825066	907.694036491773	3960.18112424283	0.175394585901263	0.0698939035159596	0.175782719496183	0.0722704753740845	0.0303520471227358	0.0303520471227358	0.0252346549558689	0.0250077460849926	0.0249719183685385	0.0103124110527178	0.0211682091383235	0	0.00858073809076753	0.00858073809076753	0.0374757914110348	10.9924327603031	0.362986424997328	3.53412467461056	12.937206456676	0.152444663003239	2113.88220953237	4342.55393708782	37064.3931440512	670.372162306319	702.790622876465	1234.30677257533	12278.7954550839	80604.6260897179	10046.4177410818	2037.4435884583	"SPRING CREEK AT LA BOCA, CO"	34.98	"58"	11380	0.622	7083	206	"123"	"flow and dissolved-solids"	1	7083	0.0355530372946624	0.217677262603229	0.228210611240747	0.26480265231258	0.065696089404749	5.97128607569069e-06	0.131207068941152	0.00564286534152771	0.0499796644535311	0.0010270612050188	0	7083	7083	9355000	46.9940214156858	46.9940214156858
